id,Address,Response_Address,Response_X,Response_Y
基市獸開字第24號,基隆市成功二路171號1樓及地下一樓,,,
北市獸業字第388號,臺北市內湖區成功路5段55號1樓,,,
北縣獸醫業字第269號,中和區德光路29號,,,
雲診字第32號,雲林縣斗六市雲林路一段82號,,,
竹市府產農字第980049632號,新竹市民族路247號,,,
高市獸師開字第245號,高雄市小港區大鵬路166號,,,
桃獸師開執字第209號,楊梅鎮新成路109號,,,
中市獸醫開字第217號,台中市南屯區五權西路二段207號,,,
桃獸師開執字第208號,桃園市寶慶里14鄰寶慶路286號,,,
南縣獸師診開字第185號,台南市永康區大灣路770-2號,,,
嘉府獸師開字第60號,嘉義縣太保市中山路1段75號,,,
南市獸開字第54號,台南市西門路四段440號,,,
南市獸開字第80號,台南市安南區海佃路一段64號之1,,,
屏獸開字第89號,屏東縣長治鄉崙上村光華巷68-5號,,,
中市獸醫開字第226號,臺中市中區中華里中華路一段112號,,,
北縣獸醫業字第264號,新北市永和區中興街107號1樓,,,
竹市府產農字第980078630號,新竹市中華路4段32號,,,
中縣畜開字第139號,東勢區新豐街34號,,,
中市獸醫開字第224號,臺中市北屯區崇德路二段281號,,,
高市獸師開字第242號,高雄市三民區十全二路99號,,,
北縣獸醫業字第262號,新北市中和區安樂路23號1樓,,,
北縣獸醫業字第261號,新北市中和區景平路591號1樓,,,
中市獸醫開字第223號,臺中市西區中興里1鄰向上路一段126號,,,
中縣畜開字第138號,大甲區新美里光明路281巷32號,,,
南縣獸師診開字第184號,台南市歸仁區中山路3段146號,,,
北縣獸醫業字第260號,淡水區沙崙路6號1樓,,,
桃獸師開執字第205號,桃園市中壢區環中東路110號,,,
桃獸師開執字第204號,桃園市中壢區中北路51號,,,
北縣獸醫業字第259號,新北市中和區宜安路125號1樓,,,
府農漁開字第27號,花蓮縣吉安鄉慶豐村吉安路二段320號,,,
嘉府獸師開字第59號,嘉義縣東石鄉蔦松村10鄰湖底路20-39號,,,
北市獸業字第382號,臺北市大安區金山南路2段139號1樓及地下1樓,,,
桃獸師開執字第203號,桃園市蘆竹區中正路337號,,,
嘉市獸開字第82號,嘉義市中正路334號,,,
南市獸開字第114號,台南市北區和緯路2段231號,,,
北縣獸醫業字第258號,新北市新店區民權路48號6樓,,,
北市獸業字第380號,臺北市信義區忠孝東路5段424號1樓,,,
彰府農防師開字第104號,彰化縣員林鎮萬年里(巷)50弄A21號,,,
高市獸師開字第240號,高雄市前鎮區一心一路275號,,,
高市獸師開字第241號,高雄市三民區大豐二路290號,,,
宜縣獸業字第20號,宜蘭縣羅東鎮純精路一段223號,,,
北縣獸醫業字第254號,永和區中正路185號2樓,,,
府建農字第2號,嘉義西區民生北路143號,,,
中縣畜開字第136號,大里區中興路1段316-5號,,,
北縣獸醫業字第253號,新北市土城區中央路2段20之1號1樓,,,
中縣畜開字第135號,大甲區中山路1段825-6號,,,
高市獸師開字第238號,高雄市楠梓區加昌路849-851號,,,
桃獸師開執字第200號,桃園市八德區公園路30號,,,
苗縣獸開字第97027號,頭份鎮田寮里南田街115號,,,
桃獸師開執字第198號,桃園市中壢區龍東路188號,,,
北縣獸醫業字第251號,新北市永和區福和路316-1號,,,
中縣畜開字第22號,霧峰區中正路767-9號,,,
桃獸師開執字第196號,桃園市中壢區中山東路2段16號,,,
桃獸師開執字第195號,楊梅鎮埔心里永美路274號,,,
南縣獸師診開字第182號,台南市永康區永二街399號,,,
南縣獸師診開字第181號,台南市新化區大新路15號,,,
南縣獸師診開字第180號,台南市白河區中山路2-10號,,,
北縣獸醫業字第225號,新北市林口區中正路496號1樓,,,
雲診字第79號,北港鎮大同路149號,,,
中市獸醫開字第222號,台中市西區忠明南路223號,,,
中縣畜開字第134號,潭子區中山路1段17-5號,,,
投府農畜師開字第24號,南投縣草屯鎮太平路二段137號,,,
中市獸醫開字第221號,台中市南屯區大墩路671號1樓,,,
北市獸業字第139號,臺北市大安區建國南路1段298號1樓,,,
屏獸開字第88號,屏東市安鎮里大興路24號,,,
竹縣字第22號,新竹縣竹北市文信路81號,,,
高縣獸醫開字第351號,高雄市鳳山區鳳東路373號,,,
中縣畜開字第132號,龍井區遊園南路97號,,,
北市獸業字第379號,臺北市內湖區康樂街116之2號1樓,,,
高縣獸醫開字第350號,高雄市鳳山區五甲二路135號,,,
桃獸師開執字第193號,桃園市永安路348號,,,
北縣獸醫業字第249號,新北市汐止區大同路二段456號1樓,,,
中市獸醫開字第219號,台中市北區進化北路162號,,,
北市獸業字第378號,臺北市內湖區成功路3段117號1樓,,,
高縣獸醫開字第348號,高雄市美濃區吉東里上九寮1-3號,,,
南縣獸師診開字第176號,台南市永康區中華路714號,,,
竹縣字第21號,新竹縣湖口鄉成功路186號,,,
中市獸醫開字第216號,台中市北屯區北屯路220號,,,
高市獸師開字第233號,高雄市鼓山區九如四路1175號,,,
北縣獸醫業字第247號,新北市汐止區新興路8號1樓,,,
北縣獸醫業字第246號,新北市中和區中山路三段2號1樓,,,
北市獸業字第10號,臺北市中正區杭州南路2段92號1樓,,,
竹縣字第20號,新竹縣竹北市文興路一段71號,,,
彰府農防師開字第97號,彰化市彰美路1段230號,,,
高市獸師開字第232號,高雄市三民區明誠一路816號,,,
屏獸開字第86號,屏東市廣東路766號,,,
高市獸師開字第231號,高雄市三民區民族一路529-6號,,,
中市獸醫開字第215號,台中市西區存中街153號,,,
北市獸業字第373號,臺北市大安區信義路4段109號1樓,,,
竹市建農字第45626號,新竹市西大路303號1樓,,,
高縣獸醫開字第340號,高雄市鳳山區中山西路217之1號,,,
北市獸業字第375號,臺北市大安區延吉街251號1樓,,,
嘉府獸師開字第57號,嘉義縣朴子市大木康榔995號,,,
南縣獸師診開字第175號,台南市新營區三民路137-1號,,,
桃獸師開執字第191號,桃園市桃鶯路101號,,,
南市獸開字第111號,台南市北區大武街393號,,,
高市獸師開字第230號,高雄市左營區新庄仔路233-4號,,,
中市獸醫開字第212號,臺中市北屯區大連路二段15號,,,
屏獸開字第85號,屏東縣萬丹鄉萬全村萬丹路一段270號,,,
中市獸醫開字第210號,台中市北區英才路351號,,,
中市獸醫開字第211號,台中市南屯區公益路二段607號,,,
北市獸業字第128號,臺北市龍江路21巷1號1樓,,,
高縣獸醫開字第336號,高雄市鳳山區青年路2段320號,,,
北縣獸醫業字第241號,新北市新莊區幸福路795號,,,
北縣獸醫業字第239號,新北市八里區中山路2段261號3樓,,,
北縣獸醫業字第240號,新北市三重區自強路4段79號1樓,,,
北市獸業字第370號,臺北市大安區和平東路2段68號1樓,,,
嘉府獸師開字第56號,嘉義縣朴子市開元路483-2號,,,
苗縣獸開字第97025號,苗栗市北安街188號,,,
中縣畜開字第128號,豐原區圓環西路69號,,,
北市獸業字第371號,臺北市中山區吉林路166號1樓,,,
嘉府獸師開字第55號,民雄鄉福樂村埤角66-52號,,,
桃獸師開執字第187號,桃園市蘆竹區南順七街22號,,,
北市獸業字第276號,臺北市大安區仁愛路4段228-5號1樓,,,
中市獸醫開字第209號,台中市南區復興路一段259號,,,
北縣獸醫業字第237號,新北市五股區中興路4段49號1樓,,,
竹縣字第19號,新竹縣竹北市中華路226號,,,
中市獸醫開字第208號,臺中市北屯區崇德二路二段159號,,,
北縣獸醫業字第235號,新北市樹林區樹德街5號1樓,,,
高市獸師開字第227號,高雄市鼓山區中華一路350號,,,
屏獸開字第84號,屏東縣恆春鎮恆南路133號,,,
高市獸師開字第226號,高雄市三民區大豐二路118-1號,,,
北縣獸醫業字第233號,新北市板橋區民生路二段50號1樓,,,
中市獸醫師開字第147號,台中市南屯區大業路357號1、2樓,,,
北市獸業字第217號,台北市民權東路3段140巷5號1樓及106巷3弄8號1樓,,,
雲診字第76號,二崙鄉大同村後壁路29-1號,,,
中市獸醫開字第206號,台中市北區中清路一段635號,,,
嘉府獸師開字第54號,嘉義縣竹崎鄉竹崎村中華路53號,,,
北縣獸醫業字第230號,新北市蘆洲區九芎街99號,,,
北縣獸醫業字第229號,永和區竹林路19號1樓,,,
竹市建農字第79494號,新竹市科學園路106號1樓,,,
北市獸業字第369號,臺北市松山區健康路325巷14號1樓,,,
北市獸業字第30號,台北市吉林路432號1樓,,,
北市獸業字第368號,臺北市中山區明水路672巷34號1樓,,,
高縣獸醫開字第329號,高雄市鳳山區八德路129號,,,
屏獸開字第27號,屏東市民族路222號,,,
北縣獸醫業字第227號,新北市汐止區康寧街455號1樓,,,
高市獸師開字第225號,高雄市左營區至聖路235號,,,
南縣獸師診開字第172號,台南市永康區中華路8-2號,,,
中市獸醫開字第204號,台中市西屯區西屯路二段103之3號,,,
基市獸開字第11號,基隆市中正區正豐街61號,,,
嘉府獸師開字第52號,嘉義縣民雄鄉東湖村75號,,,
竹縣字第18號,新竹縣竹北市中正東路105號,,,
中市獸醫開字第203號,台中市西區大明街4號,,,
雲診字第75號,土庫鎮中興路349號,,,
北縣獸醫業字第226號,新北市土城區中央路一段63號1樓及地下1樓,,,
屏獸開字第80號,屏東縣枋寮鄉枋寮村德興路92-2號,,,
北市獸業字第367號,臺北市大安區大安路1段205號1樓及地下1樓,,,
北市獸業字第366號,臺北市中山區民生東路1段78號1樓,,,
北市獸業字第365號,臺北市文山區木柵路2段133號1樓,,,
南縣獸師診開字第171號,台南市佳里區文化路343號,,,
竹縣字第17號,新竹縣竹北市華興街257號,,,
高市獸師開字第220號,高雄市左營區曾子路79號,,,
中市獸醫開字第200號,臺中市東區十甲東路657號,,,
東府獸師開字第15號,台東市中華路一段364號,,,
中市獸醫開字第199號,台中市南屯區五權西路二段67號,,,
嘉府獸師開字第15號,嘉義縣水上鄉中山路2段998號,,,
高市獸師開字第217號,高雄市前鎮區西山里30鄰台鋁11巷15號,,,
高縣獸醫開字第319號,高雄市鳳山區鳳頂路368號,,,
北縣獸醫業字第223號,新北市三峽區中園街126之23號1樓及126之22號1樓,,,
北市獸業字第2號,臺北市北投區西安街1段361號1樓,,,
苗縣獸開字第96024號,頭份鎮自強路241號1.2.3.樓.地下室,,,
苗縣獸開字第96023號,造橋鄉朝陽村10鄰7-1號,,,
北縣獸醫業字第220號,新北市新店區安康路2段308號,,,
竹市府產農字第950133057號,新竹市體育街28號,,,
彰府農防師開字第90號,彰化縣埤頭鄉合興村中央路696巷38號,,,
雲診字第43號,虎尾鎮芳草里崁頂4號,,,
雲診字第70號,雲林縣斗六市中正路24-1號,,,
北市獸業字第360號,臺北市大安區基隆路2段220號1至4樓,,,
北市獸業字第59號,台北市長安東路1段41-1號1樓,,,
高縣獸醫開字第317號,高雄市鳳山區經武路135號,,,
中縣畜開字第124號,台中市霧峰區林森路768-1號,,,
桃獸師開執字第125號,桃園市龍潭區東龍路292號,,,
北市獸業字第358號,臺北市信義區莊敬路428號1樓,,,
北市獸業字第73號,台北市民族西路53號1樓,,,
北縣獸醫業字第217號,新北市蘆洲區永平街32巷12弄18號1樓及B1,,,
北縣獸醫業字第218號,新北市中和區中山路2段577號1、2樓,,,
北縣獸醫業字第216號,新北市中和區中安街230號1、2樓,,,
中縣畜開字第122號,豐原區同安街183,,,
北市獸業字第355號,臺北市北投區知行路208-2號1樓,,,
高市獸師開字第215號,高雄市苓雅區光華一路12之1號,,,
中市獸醫開字第197號,台中市北區天祥街2號,,,
中縣畜開字第121號,台中市豐原區圓環北路2段249、251號,,,
屏獸開字第46號,屏東市瑞光路二段364號,,,
中市獸醫師開字第65號,臺中市南區復興路一段405號(及地下室),,,
桃獸師開執字第120號,桃園市龍潭區東龍路136號,,,
中市獸醫開字第168號,台中市西區東興路三段164號,,,
桃獸師開執字第97號,桃園市龜山區萬壽路2段960號1樓,,,
北市獸業字第353號,臺北市成功路4段311號1樓,,,
竹縣字第16號,新竹縣新豐鄉新興路158-3號,,,
彰府農防師開字第88號,彰化市旭光路184號,,,
屏獸開字第79號,屏東縣內埔鄉內田村學人路707號,,,
北縣獸醫業字第211號,新北市永和區中和路325號1樓,,,
嘉府獸師開字第51號,嘉義縣朴子市永和里140-11號,,,
高市獸師開字第214號,高雄市前金區自強三路213號1、2樓,,,
北縣獸醫業字第210號,土城區學成路100號1樓及地下1樓,,,
南市獸開字第109號,臺南市成功路297號,,,
屏獸開字第78號,屏東縣潮州鎮光春路121-2號,,,
中市獸醫開字第194號,台中市北區雙十路二段77號,,,
桃獸師開執字第179號,桃園市中寧街23號,,,
東府獸師開字第14號,台東市豐榮里31鄰仁和街108號,,,
中市獸醫開字第193號,臺中市西屯區福科路537號(1-3樓),,,
屏獸開字第77號,屏東市忠孝路169-1號,,,
北縣獸醫業字第208號,新北市新莊區福營路242號1樓及B1,,,
高市獸師開字第213號,高雄市鼓山區中華一路2號,,,
桃獸師開執字第177號,桃園市民生路228號,,,
屏獸開字第28號,屏東縣九如鄉東寧村東都街45巷7弄6號,,,
嘉市獸開字第79號,嘉義市吳鳳南路669號,,,
北縣獸醫業字第207號,新莊區中和街93號,,,
屏獸開字第14號,屏東市民生路12-12號,,,
屏獸開字第6號,屏東市復興南路一段100號,,,
屏獸開字第50號,屏東市民學路36-2號,,,
屏獸開字第63號,屏東市豐榮街189號,,,
高市獸師開字第211號,高雄市前鎮區復興三路313號1~2樓,,,
高市獸師開字第210號,高雄市鳳山區五常街44號,,,
高市獸師開字第209號,高雄市楠梓區後勁西路236號,,,
(95)疫政字第681號,金門縣金城鎮民權路30巷2弄1號,,,
嘉府獸師開字第48號,嘉義縣義竹鄉東光村59號,,,
屏獸開字第1號,屏東縣內埔鄉內埔村仁智路40號,,,
北縣獸醫業字第205號,新莊區中正路603號,,,
南市獸開字第105號,臺南市中西區府連路31號,,,
桃獸師開執字第172號,桃園市建國路218號1樓,,,
基市獸開字第22號,基隆市仁一路139號,,,
彰府農防師開字第87號,彰化縣北斗鎮興農路2段228號,,,
投府農畜師開字第23號,南投縣埔里鎮北澤街62號,,,
屏獸開字第76號,屏東縣長治鄉中興路100號,,,
苗縣獸開字第95022號,苑裡鎮中山路156-1號,,,
高市獸師開字第208號,高雄市楠梓區興西路137號,,,
高市獸師開字第206號,高雄市左營區自由二路17號,,,
嘉府獸師開字第46號,嘉義縣中埔鄉和睦村公館59號之1,,,
屏獸開字第75號,屏東市公裕街266號,,,
竹市建農字第950006565號,新竹市經國路2段17-1號,,,
南市獸開字第21號,臺南市文平路545號,,,
北市獸業字第347號,臺北市士林區福國路17-1號及19-1號1樓,,,
北市獸業字第348號,臺北市大安區和平東路2段201號1樓,,,
東府獸師開字第13號,台東市中華路二段325號,,,
北市獸業字第346號,臺北市大同區重慶北路3段185號1樓,,,
高縣獸醫開字第300號,高雄市鳳山區光遠路254號,,,
彰府農防師開字第85號,彰化市彰南路2段180號,,,
南市獸開字第55號,臺南市金華路2段39巷1號,,,
屏獸開字第74號,屏東縣萬丹鄉和平東路37號,,,
南市獸開字第52號,臺南市德安街65號,,,
高市獸師開字第204號,高雄市左營區博愛3路180號,,,
府農畜開字第22號,花蓮縣花蓮市中正路140號,,,
高縣獸醫開字第299號,高雄市鳳山區凱旋路100號,,,
南市獸開字第102號,臺南市東區東和路34號,,,
北縣獸醫業字第199號,新北市林口區文化一路1段119號,,,
嘉府獸師開字第45號,嘉義縣太保市北港路2段250之10號,,,
南市獸開字第101號,臺南市成功路357號,,,
南市獸開字第93號,台南市公園路591-34號,,,
彰府農防師開字第83號,彰化縣埤頭鄉豐崙村沙崙路16號,,,
竹縣字第15號,新竹縣竹東鎮中興路一段189號,,,
中市獸醫開字第185號,台中市南屯區大業路598號,,,
中縣畜開字第116號,大雅區民生路1段290號,,,
南市獸開字第88號,臺南市國華街1段126號,,,
高市獸師開字第203號,高雄市三民區天祥1路183號,,,
雲診字第73號,雲林縣北港鎮西勢里義民路41-5號,,,
桃獸師開執字第160號,桃園市中壢區中山東一段35號,,,
投府農畜師開字第22號,南投縣草屯鎮成功路一段359號,,,
中縣畜開字第114號,霧峰區中正路1112號,,,
屏獸開字第31號,屏東縣潮州鎮民治路14號,,,
桃獸師開執字第157號,桃園市三民路381號,,,
中縣畜開字第112號,烏日區中山路一段406號,,,
屏獸開字第72號,屏東縣潮州鎮(里)建基路66號,,,
高市獸師開字第202號,高雄市左營區自由四路35號,,,
北縣獸醫業字第194號,新北市永和區中正路474號1樓,,,
屏獸開字第73號,屏東市勝利路57號,,,
北市獸業字第344號,臺北市中山區民權東路2段57號,,,
中市獸醫開字第179號,台中市南區工學路55號,,,
桃獸師開執字第156號,桃園市新埔七街134號,,,
高市獸師開字第201號,高雄市三民區明誠一路326號,,,
府建農字第78號,嘉義市興業東路18號,,,
中縣畜開字第111號,太平區鵬儀路1-4號,,,
中市獸醫開字第178號,台中市北屯區舊社里33鄰崇德二路一段28號,,,
中縣畜開字第110號,烏日區烏日村7鄰新興路111號,,,
南縣獸師診開字第165號,台南市永康區正強街139號,,,
桃獸師開執字第154號,桃園市桃園區民生路374號,,,
高市獸師開字第200號,高雄市前鎮區瑞隆路228號,,,
北市獸業字第342號,臺北市民權東路6段57號,,,
雲診字第72號,雲林縣褒忠鄉新湖村新湖路29號,,,
高市獸師開字第199號,高雄市鼓山區華泰路263號,,,
北市獸業字第122號,台北市青年路164號,,,
南市獸開字第96號,臺南市北區臨安路2段279號,,,
南市獸開字第73號,臺南市健康路1段345號,,,
嘉府獸師開字第42號,竹崎鄉桃源村15鄰勝源18之1號,,,
北市獸業字第339號,臺北市信義區松山路315-2號1樓,,,
北縣獸醫業字第185號,新北市汐止區新台五路2段28號,,,
南縣獸師診開字第164號,台南市白河區中山路1之16號,,,
北縣獸醫業字第184號,新北市淡水區民生路八號,,,
高市獸師開字第197號,高雄市三民區建工路559號,,,
南縣獸師診開字第163號,台南市柳營區光福村成功街139號,,,
竹市建農字第26265號,新竹市明湖路432號,,,
桃獸師開執字第183號,桃園市中山路764號,,,
雲診字第69號,雲林縣北港鎮民有路80號,,,
中縣畜開字第108號,豐原區三豐路119號,,,
中市獸醫開字第170號,台中市北屯區昌平路一段95-9號,,,
中縣畜開字第107號,太平區宜昌路525號,,,
高市獸師開字第195號,高雄市左營區嘉慶街46號,,,
桃獸師開執字第146號,龜山鄉萬壽路2段918號,,,
府農畜開字第21號,花蓮市中華路325號之7,,,
桃獸師開執字第145號,中壢市中華路一段408號,,,
桃獸師開執字第144號,桃園市桃園區寶慶路422號,,,
中市獸醫開字第169號,台中市南屯區大墩11街783號,,,
高縣獸醫開字第282號,高雄市鳳山區新武里瑞隆東路266號,,,
中市獸醫開字第164號,台中市西屯區台中港路二段64-11號二樓,,,
中市獸醫開字第163號,台中市北區進化北路378之24號,,,
桃獸師開執字第143號,桃園市龜山區新路里自強南路82號,,,
北市獸業字第337號,台北市文山區興隆路2段224之4號1樓,,,
中縣畜開字第28號,大里區永隆一街261號,,,
北縣獸醫業字第174號,新北市中和區連城路358號1樓,,,
府農畜開字第20號,花蓮縣吉安鄉建國路1段9號,,,
北縣獸醫業字第171號,新北市淡水區中山北路一段一九十號,,,
南縣獸師診開字第160號,台南市新營區復興路156號,,,
中市獸醫開字第162號,台中市北屯區文心路四段三二五號,,,
北縣獸醫業字第170號,淡水區民族路29巷40號1-2樓,,,
九三府農畜字第69764號,宜蘭縣五結鄉成興村利寶路60號,,,
北縣獸醫業字第167號,林口區文化二路一段五十號,,,
東府獸師開字第4號,台東市傳廣路225號,,,
彰化農防師字第77號,彰化縣芳苑鄉三合村埤北路37號,,,
桃獸師開執字第45號,桃園市平鎮區民族路2段29號,,,
北縣獸醫業字第164號,中和區連城路72號,,,
桃獸師開執字第141號,桃園市八德區介壽路2段260號,,,
中市獸醫師開字第161號,台中市南區美村路二段88號,,,
九三府農畜字第21935號,宜蘭市大東里新民路六十八號,,,
北市獸業字第279號,台北市市民大道四段77號,,,
北縣獸醫業字第162號,土城區中華路1段22號,,,
嘉府獸師開字第41號,嘉義縣中埔鄉和美村仁義路155號,,,
雲診字第67號,雲林縣北港鎮大同路319號,,,
屏獸開字第59號,屏東市廣東路29號,,,
北縣獸醫業字第160號,新店區民族路三二號,,,
高市獸師開字第187號,高雄市三民區鼎中路753之37號,,,
桃獸師開執字第136號,桃園市大園區中山南路75巷14號,,,
中市獸醫師開字第159號,台中市北區學士路240號,,,
北市獸業字第330號,臺北市內湖區成功路五段十號一樓,,,
桃獸師開執字第135號,中壢市環北路447號,,,
桃獸師開執字第134號,中壢市新興路245號,,,
北市獸業字第247號,臺北市士東路三十九號一樓,,,
東府獸佐開字第12號,台東市開封街575號,,,
基市獸開字第21號,基市基金一路118號,,,
屏獸開字第69號,屏東縣東港鎮中山路88之3號,,,
基市獸開字第20號,基隆市仁一路117號,,,
府建農字第74號,嘉義市中興路716號,,,
南縣獸師診開字第158號,台南市新市區忠孝街168號,,,
南市獸開字第91號,臺南市北區文成路745號,,,
南市獸開字第90號,臺南市安和路四段374之5號,,,
中縣畜開字第100號,台中市后里區福音路42-1號,,,
北市獸業字第140號,台北市北安路571之2號,,,
基市獸開字第19號,基隆市信義區深美街91號,,,
中市獸醫師開字第151號,台中市漢口路四段七八號,,,
南市獸開字第89號,臺南市府前路一段361號,,,
北縣獸醫業字第158號,新北市板橋區中國光路77號1樓及57號B1,,,
嘉府獸師開字第39號,嘉義縣六腳鄉六南村六腳200之2號,,,
北縣獸醫業字第157號,新北市板橋區民權路二三二號,,,
北市獸業字第226號,臺北市羅斯福路三段三八號一樓,,,
中縣畜開字第99號,台中市太平區宜欣里宜昌路217號,,,
北縣獸醫業字第156號,新北市板橋區文化路1段182號1樓,,,
北縣獸醫業字第155號,板橋區中山路二段一八一號,,,
北縣獸醫業字第154號,板橋區民族路101號,,,
北縣獸醫業字第153號,板橋區文化路2段11號1樓及2樓,,,
南市獸開字第87號,臺南市東門路二段227號,,,
北縣獸醫業字第151號,新北市中和區福祥路一二九號,,,
投府農畜師開字第21號,埔里鎮西安路一段三三八號,,,
高市獸師開字第166號,高雄市三民區覺民路74號,,,
雲診字第65號,雲林縣崙背鄉水尾村28號,,,
高縣獸醫開字第242號,高雄市岡山區中華路13-5號,,,
桃獸師開執字第129號,桃園市民生路610號,,,
北市獸業字第326號,臺北市松山區八德路4段214-1、218號1樓,,,
屏獸開字第66號,屏東縣潮州鎮朝昇東路339號,,,
彰化農防師字第71號,彰化縣溪湖鎮東環路車頭巷16號,,,
中縣畜開字第91號,大里區新里里新興路137號,,,
雲診字第64號,雲林縣斗六市文化路344號,,,
北縣獸醫業字第145號,新北市板橋區民權路250號,,,
雲診字第63號,雲林縣斗六市中正路133號1樓,,,
高市獸師開字第151號,高雄市小港區宏平路360號,,,
桃獸師開執字第124號,桃園市中壢區元化路2段50號,,,
中縣畜開字第94號,台中市豐原區育才街35號,,,
桃獸師開執字第121號,桃園市中壢區廣安街十號,,,
桃獸師開執字第122號,桃園市龍潭區東龍路285號,,,
中市獸醫師開字第132號,台中市西區向上南路一段一八四號,,,
北縣獸醫業字第140號,新北市新店區北新路二段九十四號,,,
北縣獸醫業字第139號,新北市汐止區大同路二段二八四號,,,
桃獸師開執字第118號,桃園市龍潭區中興路三九二巷十二號,,,
雲診字第62號,斗六市太平路一八六號,,,
桃獸師開執字第116號,桃園市平鎮區延平路二段二九四號,,,
桃獸師開執字第114號,桃園市大溪區介壽路796號,,,
北縣獸醫業字第136號,新北市板橋區雙十路二段四號1樓及2樓,,,
雲診字第61號,雲林縣斗南鎮延平路一段一二一號,,,
高市獸開字第184號,高雄市左營區新庄仔路556號,,,
中市獸醫師開字第135號,台中市台中路283號,,,
中市獸醫師開字第155號,台中市北屯區山西路二段二一九號,,,
北縣獸醫業字第134號,新北市板橋區四川路一段二三四號,,,
嘉府獸師開字第35號,嘉義縣民雄鄉東榮村文化路24之4號,,,
屏獸開字第64號,屏東市中正路193號,,,
桃獸師開執字第113號,桃園市大有路159號,,,
北市獸業字第321號,臺北市研究院路一段七十二號一F,,,
北縣獸醫業字第131號,永和區中山路一段二三三號一樓,,,
北縣獸醫業字第130號,新莊區公園路一六０號一樓,,,
東府獸師開字第11號,台東市更生路574號,,,
高縣獸醫開字第220號,高雄市大寮區中莊里鳳屏一路658號,,,
北縣獸醫業字第127號,新北市新莊區新泰路158號,,,
北市獸業字第20號,台北市新生南路二段80-3號1樓,,,
東府獸師開字第6號,台東市更生路540號,,,
中縣畜開字第92號,台中市豐原區圓環南路117號,,,
高縣獸醫開字第77號,高雄市仁武區仁和里仁忠路192號,,,
府農畜開字第14號,花蓮縣壽豐鄉中山路6段174號,,,
雲診字第59號,麥寮鄉中山路350號,,,
彰府農防師字第64號,彰化縣員林鎮靜修路67-2號,,,
府農畜開字第15號,花蓮市中原路552號,,,
嘉縣獸師開字第34號,嘉義縣義竹鄉龍蛟村2之2號,,,
北縣獸醫業字第123號,永和區竹林路133-2號,,,
北市獸業字第319號,臺北市忠誠路一段102號一樓,,,
府農畜開字第13號,花蓮市和平路635號,,,
雲診字第58號,雲林縣北港鎮大同里文化路116號,,,
嘉縣獸醫師開字第33號,嘉義縣太保市祥和三路東段266號,,,
北縣獸醫業字第120號,新北市鶯歌區文化路三八三號,,,
高縣獸醫開字第218號,高雄市林園區林園里福興街137號,,,
雲診字第57號,西螺鎮光復東路7號,,,
屏獸開字第61號,屏東縣內埔鄉光明路525-1號,,,
南縣獸師診開字第157號,柳營區篤農村小腳腿251之62號,,,
北市獸業字第98號,臺北市內湖區文德路九號一樓,,,
雲診字第56號,麥寮鄉中山路383號,,,
彰府農畜師字第63號,永靖鄉中山路一段837號,,,
高縣獸醫開字第214號,高雄市杉林區上平里山仙路47-2號,,,
彰府農防師字第62號,彰化縣埔鹽鄉彰水路一段365巷2號,,,
彰府農畜師字第58號,彰化市永安街277巷10號,,,
彰府農畜師字第57號,員林鎮惠明街26號,,,
南縣獸師診開字第155號,佳里區子龍里176之1號,,,
北縣獸醫業字第116號,新北市淡水區中正東路6號,,,
北縣獸醫業字第114號,新北市新莊區中港路256號,,,
北市獸業字第314號,臺北市廣州街78號1樓,,,
桃獸師開執字第54號,桃園市蘆竹區中正路229號,,,
雲診字第54號,虎尾鎮和平路29號,,,
嘉縣獸醫師開字第31號,嘉義縣義竹鄉埤前村1鄰埤子頭183號,,,
彰府農防師開字第59號,員林鎮員水路一段228號,,,
南縣獸師診開字第154號,鹽水區月津路23號,,,
高縣獸醫開字第211號,高雄市左營區新莊一路183號,,,
高市獸師開字第180號,高雄市苓雅區復興二路148號,,,
屏獸開字第60號,屏東市民生路61-23號,,,
府農畜字第18173號,宜蘭市中華路97號,,,
北縣獸醫業字第109號,土城區中央路一段228號1樓,,,
高縣獸醫開字第62號,高雄市岡山區柳橋西路22-2號,,,
高縣獸醫開字第208號,高雄市旗山區旗文路111-1號,,,
北縣獸醫業字第108號,三峽區秀川街四號,,,
雲診字第52號,斗六市鎮西里保長路46-2號,,,
高縣獸醫開字第32號,高雄市岡山區正言街68號,,,
雲診字第49號,斗南鎮西歧里建國一路65號,,,
雲診字第51號,褒忠鄉三民路147巷6-2號,,,
雲診字第50號,土庫鎮民生路110-2號,,,
高縣獸醫開字第121號,高雄市鳳山區中山路41號,,,
南市獸開字第14號,台南市公園路535號,,,
高縣獸醫開字第55號,高雄市大社區中山路98號,,,
北市獸業字第285號,臺北市中山區長春路336號1樓,,,
北縣獸醫業字第105號,土城區青雲路37之2號,,,
高縣獸醫開字第98號,高雄市湖內區公館里中華街229號,,,
北市獸業字第308號,台北市北投區中央北路一段149號,,,
高縣獸醫開字第21號,高雄市鳳山區中山西路62號,,,
高縣獸醫開字第36號,高雄市鳳山區五甲二路399號,,,
高縣獸醫開字第46號,高雄市鳳山區光遠路262號,,,
高縣獸醫開字第45號,高雄市岡山區後興北路3號,,,
高縣獸醫開字第52號,高雄市鳳山區經武路206號,,,
中縣畜開字第89號,台中市神岡區中山路509號,,,
桃獸師開執字第106號,桃園市中壢區中央西路2段84號,,,
